Node_ID,Lat,Lon,Depot_Raw,Depot_Code,Depot_Name,Address,County,Service_Time,weekly_1,weekly_2,Freq,Order_Count,order_id,Original_ID,Nearest_Anchor,Anchor_Dist_KM
N_24.96346_121.16553,24.96346,121.16553,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區松仁路跟高鐵南路交叉口,桃園市,8.0,1,0,,1,RT202500005802,,平鎮系統交流道,6.576
N_24.96371_121.27261,24.96371,121.27261,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區東泰街283號283-15號前廣場,桃園市,16.0,1,0,,2,RT202500002599|RT202500002599,,中壢轉接道,4.927
N_24.96394_121.06376,24.96394,121.06376,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區社福路915號旁圍籬工地,桃園市,8.0,1,0,,1,RT20250000013245,,楊梅交流道,11.468
N_24.96398_121.26176,24.96398,121.26176,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區榮民路285巷13號,桃園市,8.0,1,0,,1,RT20250000010083,,中壢轉接道,3.722
N_24.96401_121.24561,24.96401,121.24561,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區普忠路230號-原遠東路(內壢火車站附近)守衛室,桃園市,16.0,1,0,,2,RT202500002381|RT202500002381,,中壢轉接道,1.932
N_24.96472_121.15095,24.96472,121.15095,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區民族路六段649號,桃園市,22.0,1,0,,2,RT20250000011230|RT20250000011230,,楊梅交流道,7.117
N_24.96491_121.13462,24.96491,121.13462,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區快速路六段旁-附座標,桃園市,16.0,1,0,,2,RT202500001702|RT202500001702,,楊梅交流道,7.216
N_24.96498_121.25232,24.96498,121.25232,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區永福路1043號隔壁,桃園市,8.0,1,0,,1,RT20250000012822,,中壢轉接道,2.671
N_24.96539_121.24221,24.96539,121.24221,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區普忠路&中華路二段交叉口,桃園市,16.0,1,0,,2,RT202500009885|RT202500009885,,中壢轉接道,1.548
N_24.96559_121.30614,24.96559,121.30614,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區忠勇六街-兒童公園,桃園市,8.0,1,0,,1,RT20250000012947,,桃園交流道,5.377
N_24.96577_121.23118,24.96577,121.23118,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區福星五街58號,桃園市,8.0,1,0,,1,RT20250000013200,,中壢轉接道,0.326
N_24.96582_121.20693,24.96582,121.20693,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中正路1062巷186號,桃園市,8.0,1,0,,1,RT20250000010458,,中壢轉接道,2.368
N_24.96598_121.18741,24.96598,121.18741,5A-平鎮倉,Pingzhen,平鎮總部,桃園市平鎮區(中壢區)中央路257號,桃園市,8.0,1,0,,1,RT20250000013041,,中壢轉接道,4.535
N_24.96626_121.28954,24.96626,121.28954,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(八德區))國際路一段401巷123號-護國宮,桃園市,8.0,1,0,,1,RT202504,,桃園交流道,5.1
N_24.96627_121.21716,24.96627,121.21716,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區環北路71號-電聯定位,桃園市,8.0,1,0,,1,RT202500005083,,中壢轉接道,1.236
N_24.96629_121.23893,24.96629,121.23893,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區東園路3號-台達電一廠,桃園市,16.0,1,0,,2,RT202400006012|RT202400006012,,中壢轉接道,1.188
N_24.9667_121.30464,24.9667,121.30464,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區忠勇五街130號旁,桃園市,16.0,1,0,,2,RT20250000011226|RT20250000011226,,桃園交流道,5.213
N_24.96683_121.27286,24.96683,121.27286,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區東泰街(茄苳里埤塘公園)寶豐街,桃園市,16.0,1,0,,2,RT2025000191|RT2025000191,,中壢轉接道,4.953
N_24.9672_121.24941,24.9672,121.24941,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中華路1段743巷40號(靠六和汽車),桃園市,16.0,1,0,,2,RT202500002385|RT202500002385,,中壢轉接道,2.356
N_24.96742_121.2398,24.96742,121.2398,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區東園路3號-台達電一廠,桃園市,16.0,1,0,,2,RT2025000709|RT2025000709,,中壢轉接道,1.3
N_24.96785_121.21531,24.96785,121.21531,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區民權路２段125號,桃園市,16.0,1,0,,2,RT20250000013732|RT20250000013732,,中壢轉接道,1.462
N_24.96816_121.31098,24.96816,121.31098,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區東勇街490巷36號,桃園市,8.0,1,0,,1,RT202500002299,,桃園交流道,5.286
N_24.96825_121.25092,24.96825,121.25092,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區永福路1200號附近工地,桃園市,16.0,1,0,,2,RT202500002383|RT202500002383,,中壢轉接道,2.535
N_24.96834_121.19801,24.96834,121.19801,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中大路215之7號對面,桃園市,8.0,1,0,,1,RT202500008890,,中壢轉接道,3.373
N_24.96844_121.20651,24.96844,121.20651,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區三民一路158號,桃園市,8.0,1,0,,1,RT20250000010824,,中壢轉接道,2.437
N_24.96844_121.20664,24.96844,121.20664,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區三民一路158號,桃園市,8.0,1,0,,1,RT20240000011965,,中壢轉接道,2.423
N_24.96848_121.22696,24.96848,121.22696,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中福路349巷67弄15號附近(工務所),桃園市,21.0,1,0,,2,RT20240000013697|RT202500004752,,中壢轉接道,0.367
N_24.96866_121.20078,24.96866,121.20078,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中大路與中大路1307巷口工地,桃園市,8.0,1,0,,1,RT202500007545,,中壢轉接道,3.071
N_24.96881_121.26441,24.96881,121.26441,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區遠東路135號旁-元智大學旁,桃園市,8.0,1,0,,1,RT202500004806,,中壢轉接道,4.03
N_24.96883_121.05004,24.96883,121.05004,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區保安路333巷21弄58號隔壁,桃園市,8.0,1,0,,1,RT20240000011374,,楊梅交流道,13.015
N_24.96891_121.22738,24.96891,121.22738,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中福路349巷67弄15號附近,桃園市,16.0,1,0,,2,RT20240000010314|RT20240000010314,,中壢轉接道,0.397
N_24.969_121.11719,24.969,121.11719,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清華一街299號,桃園市,8.0,1,0,,1,RT202500006238,,楊梅交流道,8.196
N_24.9693_121.22956,24.9693,121.22956,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路548巷工地大門-帶到中福路5號洗車台,桃園市,8.0,1,0,,1,RT202500005085,,中壢轉接道,0.452
N_24.97034_121.29769,24.97034,121.29769,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區正福一街52號旁-從後門工務所進入,桃園市,8.0,1,0,,1,RT20250000011613,,桃園交流道,4.67
N_24.97056_121.21694,24.97056,121.21694,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路552號巷口附近-電聯定位,桃園市,8.0,1,0,,1,RT202500005082,,中壢轉接道,1.379
N_24.971_121.09908,24.971,121.09908,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區三民路529號旁巷子,桃園市,8.0,1,0,,1,RT20250000013693,,楊梅交流道,9.343
N_24.97141_121.23146,24.97141,121.23146,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路548巷工地大門-帶到中福路舊停車場,桃園市,8.0,1,0,,1,RT202500005084,,中壢轉接道,0.752
N_24.97154_121.23906,24.97154,121.23906,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區南園二路1號,桃園市,16.0,1,0,,2,RT202500004110|RT202500004110,,中壢轉接道,1.377
N_24.97161_121.23902,24.97161,121.23902,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區南園二路1號,桃園市,8.0,1,0,,1,RT20250000013422,,中壢轉接道,1.377
N_24.97172_121.23917,24.97172,121.23917,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區南園二路1號,桃園市,8.0,1,0,,1,RT20250000012871,,中壢轉接道,1.397
N_24.97194_121.26291,24.97194,121.26291,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區遠東路81巷1~3號,桃園市,16.0,1,0,,2,RT2025000758|RT2025000758,,中壢轉接道,3.913
N_24.97201_121.09796,24.97201,121.09796,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區三民路605巷89號旁,桃園市,8.0,1,0,,1,RT20250000013523,,楊梅交流道,9.505
N_24.97213_121.10442,24.97213,121.10442,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區福德街109號旁,桃園市,8.0,1,0,,1,RT2025000742,,楊梅交流道,9.137
N_24.97263_121.11927,24.97263,121.11927,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清文路50巷,桃園市,8.0,1,0,,1,RT202500009860,,楊梅交流道,8.487
N_24.97268_121.2882,24.97268,121.2882,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(近八德)國際路一段485巷31號附近工地,桃園市,8.0,1,0,,1,RT202500009414,,桃園交流道,4.403
N_24.97272_121.24,24.97272,121.24,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區自強四路8號,桃園市,8.0,1,0,,1,RT20250000012724,,中壢轉接道,1.533
N_24.97281_121.32388,24.97281,121.32388,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(鶯歌區)桃鶯路2段58號,桃園市,16.0,1,0,,2,RT202500006042|RT202500006042,,桃園交流道,5.574
N_24.97287_121.32453,24.97287,121.32453,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(鶯歌區)鶯桃路２段58號,桃園市,8.0,1,0,,1,RT2024000534,,桃園交流道,5.614
N_24.97304_121.25954,24.97304,121.25954,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區興仁路二段(內壢火車站附近)守衛室,桃園市,16.0,1,0,,2,RT202500002382|RT202500002382,,中壢轉接道,3.573
N_24.97307_121.32492,24.97307,121.32492,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(鶯歌區)鶯桃路２段58號,桃園市,8.0,1,0,,1,RT202500001500,,桃園交流道,5.624
N_24.97341_121.22473,24.97341,121.22473,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區培英路102、104號,桃園市,8.0,1,0,,1,RT202500005205,,中壢轉接道,0.968
N_24.97351_121.16265,24.97351,121.16265,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區福田路525巷組合屋,桃園市,8.0,1,0,,1,RT20250000013612,,中壢轉接道,7.338
N_24.97358_121.22479,24.97358,121.22479,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區培英路100號旁,桃園市,8.0,1,0,,1,RT20250000010936,,中壢轉接道,0.982
N_24.97359_121.09387,24.97359,121.09387,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區中山西路一段173巷43弄88號(艾力豪幼兒園),桃園市,8.0,1,0,,1,RT202500009006,,楊梅交流道,9.907
N_24.97381_121.1326,24.97381,121.1326,5A-平鎮倉,Pingzhen,平鎮總部,"桃園市新屋區清華路50巷24.973982,121.1325892,39",桃園市,8.0,1,0,,1,RT202500002056,,楊梅交流道,8.228
N_24.97384_121.13272,24.97384,121.13272,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清華路50巷,桃園市,8.0,1,0,,1,RT202500007154,,楊梅交流道,8.228
N_24.97391_121.01682,24.97391,121.01682,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區文學路580號(3號咖啡),桃園市,8.0,1,0,,1,RT20250000010039,,楊梅交流道,16.432
N_24.97416_121.25606,24.97416,121.25606,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區忠孝路66號,桃園市,8.0,1,0,,1,RT20250000011104,,中壢轉接道,3.234
N_24.97471_121.10439,24.97471,121.10439,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區新生二街11號,桃園市,8.0,1,0,,1,RT20250000010765,,楊梅交流道,9.388
N_24.97472_121.3258,24.97472,121.3258,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區桃鶯路525巷23號旁,桃園市,16.0,1,0,,2,RT20250000011100|RT20250000011100,,桃園交流道,5.549
N_24.97526_121.30421,24.97526,121.30421,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區介壽路523巷60號-桃合段8-1地號新建工程,桃園市,8.0,1,0,,1,RT202500009350,,桃園交流道,4.287
N_24.97529_121.30422,24.97529,121.30422,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區介壽路523巷60號-合作社,桃園市,8.0,1,0,,1,RT20250000010346,,桃園交流道,4.284
N_24.97534_121.30424,24.97534,121.30424,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區介壽路523巷60號旁-桃合段8-1地號新建工程,桃園市,8.0,1,0,,1,RT20250029,,桃園交流道,4.28
N_24.9756_121.10487,24.9756,121.10487,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區新生三街88號旁工地,桃園市,8.0,1,0,,1,RT20250000012075,,楊梅交流道,9.449
N_24.97586_121.15969,24.97586,121.15969,5A-平鎮倉,Pingzhen,平鎮總部,桃園市觀音區福恩路一段166號-岳鼎天翔,桃園市,8.0,1,0,,1,RT202500008067,,中壢轉接道,7.699
N_24.97618_121.01785,24.97618,121.01785,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區台61縣301號附近-附地標,桃園市,8.0,1,0,,1,RT202500009405,,楊梅交流道,16.459
N_24.97647_121.25313,24.97647,121.25313,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區元生二街126號,桃園市,24.0,1,0,,3,RT20240000014592|RT20240000014592|RT20240000014592,,中壢轉接道,3.02
N_24.97647_121.25319,24.97647,121.25319,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區元生二街126號,桃園市,16.0,1,0,,2,RT20250000010663|RT20250000010663,,中壢轉接道,3.026
N_24.97647_121.25394,24.97647,121.25394,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區元生二街126號,桃園市,16.0,1,0,,2,RT20250000010664|RT20250000010664,,中壢轉接道,3.102
N_24.97662_121.30274,24.97662,121.30274,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區(桃園區)介壽路一段82號附近,桃園市,8.0,1,0,,1,RT20250000012653,,桃園交流道,4.096
N_24.97666_121.1141,24.97666,121.1141,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清文路277號,桃園市,16.0,1,0,,2,RT20250000010837|RT20250000010837,,楊梅交流道,9.113
N_24.97676_121.31273,24.97676,121.31273,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區延平路326號-福豐國中,桃園市,8.0,1,0,,1,RT20250000013810,,桃園交流道,4.514
N_24.97677_121.11373,24.97677,121.11373,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區新文路480號旁,桃園市,8.0,1,0,,1,RT20240000013212,,楊梅交流道,9.14
N_24.97693_121.10472,24.97693,121.10472,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區中興北路207號旁工務所,桃園市,8.0,1,0,,1,RT20250000012200,,楊梅交流道,9.587
N_24.97694_121.10475,24.97694,121.10475,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區中興北路207號旁工務所-追加,桃園市,8.0,1,0,,1,RT20250000014075,,楊梅交流道,9.586
N_24.97695_121.10477,24.97695,121.10477,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區中興北路207號旁工務所,桃園市,8.0,1,0,,1,RT20250000011678,,楊梅交流道,9.586
N_24.97702_121.25288,24.97702,121.25288,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區元生二街126號-二期,桃園市,16.0,1,0,,2,RT20250000012750|RT20250000012750,,中壢轉接道,3.02
N_24.97767_121.22393,24.97767,121.22393,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區永清街  靠近新生路二段48號7-11後面那條路,桃園市,8.0,1,0,,1,RT20250000012907,,中壢轉接道,1.44
N_24.97793_121.11382,24.97793,121.11382,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區新文路560號,桃園市,8.0,1,0,,1,RT202400008124,,楊梅交流道,9.255
N_24.97844_121.22834,24.97844,121.22834,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區培英路437號,桃園市,24.0,1,0,,3,RT20250000011963|RT20250000011963|RT20250000011963,,中壢轉接道,1.443
N_24.97857_121.21882,24.97857,121.21882,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中豐北路一段600號,桃園市,8.0,1,0,,1,RT202500008620,,中壢轉接道,1.795
N_24.97866_121.21902,24.97866,121.21902,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中豐北路一段736巷28號,桃園市,8.0,1,0,,1,RT202400005922,,中壢轉接道,1.79
N_24.97882_121.252,24.97882,121.252,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區成章二街566號-工務所,桃園市,8.0,1,0,,1,RT20250000011172,,中壢轉接道,3.025
N_24.9792_121.2204,24.9792,121.2204,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路二段233巷26-1號,桃園市,8.0,1,0,,1,RT202500006312,,中壢轉接道,1.759
N_24.97936_121.32522,24.97936,121.32522,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區大智路11號旁邊工地,桃園市,8.0,1,0,,1,RT20250000014209,,桃園交流道,5.129
N_24.97951_121.24627,24.97951,121.24627,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區吉林路66-8號對面,桃園市,8.0,1,0,,1,RT202500008863,,中壢轉接道,2.537
N_24.9802_121.22069,24.9802,121.22069,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路二段233巷24號,桃園市,8.0,1,0,,1,RT202500007978,,中壢轉接道,1.841
N_24.98038_121.24985,24.98038,121.24985,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區文化路399號-文化公園-附定位圖,桃園市,8.0,1,0,,1,RT20250000012727,,中壢轉接道,2.914
N_24.9805_121.19176,24.9805,121.19176,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中正路二段424號,桃園市,8.0,1,0,,1,RT202500009344,,中壢轉接道,4.383
N_24.98053_121.19247,24.98053,121.19247,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中正路二段424號-追加,桃園市,8.0,1,0,,1,RT20250000013380,,中壢轉接道,4.311
N_24.98054_121.19237,24.98054,121.19237,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中正路二段424號,桃園市,8.0,1,0,,1,RT202500005675,,中壢轉接道,4.322
N_24.98096_121.31339,24.98096,121.31339,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區金門一街29巷9號,桃園市,8.0,1,0,,1,RT202500005733,,桃園交流道,4.155
N_24.98114_121.30408,24.98114,121.30408,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區南豐街294巷16號隔壁,桃園市,8.0,1,0,,1,RT20250000013215,,桃園交流道,3.665
N_24.98121_121.22124,24.98121,121.22124,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區興北一路106號旁空地,桃園市,8.0,1,0,,1,RT20250000011175,,中壢轉接道,1.916
N_24.98123_121.2226,24.98123,121.2226,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路二段273號,桃園市,8.0,1,0,,1,RT202500003839,,中壢轉接道,1.862
N_24.98125_121.22271,24.98125,121.22271,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路二段273號,桃園市,8.0,1,0,,1,RT202500007059,,中壢轉接道,1.86
N_24.98125_121.30679,24.98125,121.30679,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區介壽路&三民路三段交叉口,桃園市,32.0,1,0,,4,RT202500001605|RT202500001605|RT202500001605|RT202500001605,,桃園交流道,3.769
N_24.9815_121.2207,24.9815,121.2207,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區興東路300巷36-5號,桃園市,16.0,1,0,,2,RT202400003688|RT202400003688,,中壢轉接道,1.97
N_24.98174_121.26153,24.98174,121.26153,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(近中壢)龍山街218巷2號,桃園市,8.0,1,0,,1,RT202500005322,,中壢轉接道,4.112
N_24.98226_121.13588,24.98226,121.13588,5A-平鎮倉,Pingzhen,平鎮總部,桃園市觀音區新富路1326號,桃園市,16.0,1,0,,2,RT202500009393|RT202500009393,,楊梅交流道,9.102
N_24.9823_121.19898,24.9823,121.19898,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區啟文路2段250巷,桃園市,8.0,1,0,,1,RT202500002492,,中壢轉接道,3.75
N_24.98245_121.30379,24.98245,121.30379,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區南豐二街63號-玉山公園附近,桃園市,8.0,1,0,,1,RT202500008019,,桃園交流道,3.517
N_24.98281_121.21568,24.98281,121.21568,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中豐路與興北三路交叉口,桃園市,8.0,1,0,,1,RT20250000014102,,中壢轉接道,2.381
N_24.98291_121.22018,24.98291,121.22018,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路轉興北二路約500公尺,桃園市,8.0,1,0,,1,RT20250000010969,,中壢轉接道,2.137
N_24.98307_121.22259,24.98307,121.22259,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路二段323號旁,桃園市,8.0,1,0,,1,RT20250000010783,,中壢轉接道,2.056
N_24.98308_121.29269,24.98308,121.29269,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區(近八德)國際路一段950巷-電聯帶定位,桃園市,8.0,1,0,,1,RT20250000011156,,桃園交流道,3.221
N_24.98309_121.32627,24.98309,121.32627,5A-平鎮倉,Pingzhen,平鎮總部,桃園市龜山區興邦路35號,桃園市,8.0,1,0,,1,RT202500008945,,桃園交流道,4.932
N_24.98312_121.2207,24.98312,121.2207,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路轉興北二路約500公尺,桃園市,8.0,1,0,,1,RT20240000012661,,中壢轉接道,2.134
N_24.98318_121.21708,24.98318,121.21708,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區中豐北路一段685號-A20興南站,桃園市,16.0,1,0,,2,RT202500005656|RT202500005656,,中壢轉接道,2.328
N_24.98321_121.11169,24.98321,121.11169,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清華里北勢41之22號旁,桃園市,8.0,1,0,,1,RT20250000010771,,楊梅交流道,9.887
N_24.98326_121.22007,24.98326,121.22007,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區新生路轉興北二路約500公尺,桃園市,8.0,1,0,,1,RT20240000012560,,中壢轉接道,2.177
N_24.98331_121.31176,24.98331,121.31176,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區建華二街5巷1號,桃園市,8.0,1,0,,1,RT202500002923,,桃園交流道,3.838
N_24.98332_121.21975,24.98332,121.21975,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區興東路&興北二路交叉口,桃園市,8.0,1,0,,1,RT20250000010826,,中壢轉接道,2.198
N_24.98369_121.11181,24.98369,121.11181,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區清華里北勢41之22號旁,桃園市,24.0,1,0,,3,RT20250000010820|RT20250000010820|RT20250000010820,,楊梅交流道,9.931
N_24.98381_121.21903,24.98381,121.21903,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區興東路跟新生路二段373巷交叉路口,桃園市,16.0,1,0,,2,RT202500008745|RT202500008745,,中壢轉接道,2.282
N_24.98406_121.31353,24.98406,121.31353,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區昆明路125號對面,桃園市,8.0,1,0,,1,RT20250000011201,,桃園交流道,3.883
N_24.98435_121.28102,24.98435,121.28102,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區茄苳路79號對面-追加,桃園市,16.0,1,0,,2,RT20250000012873|RT20250000012873,,桃園交流道,3.338
N_24.98458_121.28087,24.98458,121.28087,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區茄苳路79號對面,桃園市,8.0,1,0,,1,RT202500005346,,桃園交流道,3.321
N_24.98473_121.0334,24.98473,121.0334,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區永福路686號旁工地,桃園市,8.0,1,0,,1,RT20240000010493,,楊梅交流道,15.548
N_24.98481_121.33022,24.98481,121.33022,5A-平鎮倉,Pingzhen,平鎮總部,桃園市龜山區山鶯路文華巷2號,桃園市,16.0,1,0,,2,RT202500005436|RT202500005436,,桃園交流道,5.158
N_24.98489_121.32083,24.98489,121.32083,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區興隆路6-1號,桃園市,16.0,1,0,,2,RT20250000011076|RT20250000011076,,桃園交流道,4.351
N_24.98493_121.31106,24.98493,121.31106,5A-平鎮倉,Pingzhen,平鎮總部,桃園市桃園區建國路123巷22號對面工地,桃園市,8.0,1,0,,1,RT202500009648,,桃園交流道,3.645
N_24.98493_121.33045,24.98493,121.33045,5A-平鎮倉,Pingzhen,平鎮總部,桃園市龜山區山鶯路文華巷2號,桃園市,16.0,1,0,,2,RT202500005433|RT202500005433,,桃園交流道,5.171
N_24.98502_121.08212,24.98502,121.08212,5A-平鎮倉,Pingzhen,平鎮總部,"桃園市新屋區後湖路24°59'05.4""N 121°04'56.8""E(東興路區)",桃園市,18.0,1,0,,3,RT202500005633|RT20250000010010|RT20250000010010,,楊梅交流道,11.701
N_24.98521_121.16077,24.98521,121.16077,5A-平鎮倉,Pingzhen,平鎮總部,桃園市觀音區崙坪五路208巷口,桃園市,8.0,1,0,,1,RT202500005763,,中壢轉接道,7.806
N_24.98524_121.28114,24.98524,121.28114,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區中華路77號,桃園市,8.0,1,0,,1,RT202400008171,,桃園交流道,3.242
N_24.98525_121.28136,24.98525,121.28136,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區中華路77號,桃園市,48.0,1,0,,2,RT202500005132|RT202500005132,,桃園交流道,3.231
N_24.98528_121.2811,24.98528,121.2811,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區中華路77號-18F,桃園市,24.0,1,0,,1,RT20250000010586,,桃園交流道,3.24
N_24.98537_121.28132,24.98537,121.28132,5A-平鎮倉,Pingzhen,平鎮總部,桃園市八德區中華路77號,桃園市,8.0,1,0,,1,RT202400008207,,桃園交流道,3.221
N_24.98547_121.24434,24.98547,121.24434,5A-平鎮倉,Pingzhen,平鎮總部,桃園市中壢區合江二路7號,桃園市,16.0,1,0,,2,RT2025000296|RT2025000296,,中壢轉接道,2.851
N_24.9857_121.15444,24.9857,121.15444,5A-平鎮倉,Pingzhen,平鎮總部,桃園市觀音區忠富路上大段108巷口,桃園市,8.0,1,0,,1,RT202500004327,,中壢轉接道,8.497
N_24.986_121.04597,24.986,121.04597,5A-平鎮倉,Pingzhen,平鎮總部,桃園市新屋區永田路到底工地,桃園市,8.0,1,0,,1,RT202500007440,,楊梅交流道,14.546
