Lat,Lon,Original_ID,order_id,floor,Service_Time,weekly_1,weekly_2,Address,Depot_Raw,Freq,Node_ID,Order_Count,Nearest_Anchor,Anchor_Type,Anchor_Distance_km
25.04824,121.23849,75557 佳運工程-航空城,RT202500003774,1.0,32.0,1,0,桃園市蘆竹區宏竹路101巷130號附近,5A-平鎮倉,1x,N_1585,4,國1-桃園,N1,3.38500446701338
25.04828,121.24109,77802 樘鈺營造-福海段948,RT20250000011836,1.0,8.0,1,0,桃園市大園區大竹南路-航空城-福海段948地號,5A-平鎮倉,1x,N_1586,1,國1-桃園,N1,3.2911949238079434
25.04829,121.2426,78296 謙平營造-福海段1104.1105地號,RT20250000013596,1.0,8.0,1,0,桃園市大園區宏竹路附近-福海段1104.1105地號-附地標,5A-平鎮倉,1x,N_1587,1,國1-桃園,N1,3.2458421397384813
25.04829,121.51332,69918 華熊營造-雙星-D棟,RT202500005593,1.0,16.0,1,0,臺北市中正區北平西路7號(機捷)-D棟,5A-平鎮倉,1x,N_1588,2,國1-台北,N1,1.139070404539868
25.04832,121.1987,72726 弘棋-田心段815地號,RT202500007209,1.0,8.0,1,0,桃園市大園區華興路二段2號對面工地,5A-平鎮倉,1x,N_1589,1,國1-桃園,N1,6.504365494066091
25.04832,121.22798,77566 永融-橫埔段37~39,RT20250000010502,1.0,8.0,1,0,桃園市大園區中正東路一段189巷-航空城-橫埔段37~39地號,5A-平鎮倉,1x,N_1590,1,國1-桃園,N1,3.9819504515751207
25.04832,121.51333,72236 華熊營造-雙星-C棟,RT202500002120,1.0,48.0,1,0,臺北市中正區北平西路7號(機捷)-C棟,5A-平鎮倉,1x,N_1591,6,國1-台北,N1,1.1362806023597993
25.04833,121.24114,76508 祥鼎營造-大海里-2,RT202500005523,1.0,8.0,1,0,"桃園市大園區大海里25°02'53.1""N 121°14'28.1""E",5A-平鎮倉,1x,N_1592,1,國1-桃園,N1,3.2948279785900763
25.0484,121.1198,69530 乾隆建設-泰安街,RT20250000011017,1.0,8.0,1,0,桃園市觀音區泰安街58號對面,5A-平鎮倉,1x,N_1593,1,台61-觀音,TH61,4.515121991707421
25.0484,121.21125,66170 義力-B1標,RT202400007554,1.0,16.0,1,0,桃園市大園區中山南路一段277巷97號附近工地,5A-平鎮倉,1x,N_1594,2,國1-桃園,N1,5.332764510316803
25.0484,121.48765,74247 承優營造-三重段427地號,RT20240000010653,1.0,8.0,1,0,新北市三重區環河南路&成功二街交叉口,5D-五股倉,1x,N_1595,1,國1-三重,N1,2.473289486190712
25.04843,121.53373,75778 長友營造-長榮桂冠酒店,RT202500003523,1.0,8.0,0,1,臺北市中山區松江路63號,5A-平鎮倉,2x,N_1596,1,國1-台北,N1,2.8401640082573216
25.04844,121.59496,65510 豐譽聯合-南港,RT20250000013448,1.0,16.0,0,1,臺北市南港區昆陽街161號旁工地,5A-平鎮倉,2x,N_1597,2,國1-內湖,N1,3.3270297953579635
25.04847,121.22444,77313 晟富工程行,RT202500009253,1.0,8.0,1,0,桃園市大園區中正東路一段35號埔心國小旁-大園重劃區-電聯定位,5A-平鎮倉,1x,N_1598,1,國1-桃園,N1,4.246899020991462
25.04848,121.14961,71953 東發-觀音,RT20250000012222,1.0,8.0,1,0,桃園市觀音區大功路203號,5A-平鎮倉,1x,N_1599,1,台61-觀音,TH61,7.783832954431628
25.04848,121.22836,77561 昇皇營造-橫埔段41.42.43地號,RT20250000010454,1.0,8.0,1,0,桃園市大園區大竹南路-航空城-橫埔段41.42.43地號,5A-平鎮倉,1x,N_1600,1,國1-桃園,N1,3.9703258556450938
25.0485,121.13718,76398 迦得建設-福昌街,RT202500005068,1.0,8.0,1,0,桃園市觀音區福昌街97號旁,5A-平鎮倉,1x,N_1601,1,台61-觀音,TH61,6.416724037264168
25.04853,121.14032,74984 乾宏建設-觀音忠孝路,RT20250000013180,1.0,8.0,1,0,桃園市觀音區忠孝路111巷106號,5A-平鎮倉,1x,N_1602,1,台61-觀音,TH61,6.762135396404495
25.04856,121.48808,74247 承優營造-三重段427地號,RT20240000012462,1.0,8.0,1,0,新北市三重區環河南路&成功二街交叉口,5D-五股倉,1x,N_1603,1,國1-三重,N1,2.5006307044423566
25.04861,121.24042,77565 秝埜營造-陳萬金,RT20250000010501,1.0,8.0,1,0,桃園市大園區大竹南路81號-航空城重劃區,5A-平鎮倉,1x,N_1604,1,國1-桃園,N1,3.349016427027532
25.04865,121.24247,76370 和翔家營,RT202500004880,1.0,8.0,1,0,桃園市蘆竹區(大園區)宏竹路-航空城重劃區,5A-平鎮倉,1x,N_1605,1,國1-桃園,N1,3.288155381273787
25.04866,121.14837,76188 堉銓建材-寶佳,RT202500003884,1.0,16.0,1,0,桃園市觀音區成功南路跟大功路交叉口工地,5A-平鎮倉,1x,N_1606,2,台61-觀音,TH61,7.649706154650859
25.04867,121.24061,77033 佳運工程行-航空城-4,RT202500007898,1.0,8.0,1,0,桃園市大園區大海里福海段841地號-附地標-大園重劃區,5A-平鎮倉,1x,N_1607,1,國1-桃園,N1,3.348708297388766
25.0487,121.24151,77337 秝埜營造-李秋和,RT202500009356,1.0,8.0,1,0,桃園市大園區大竹南路81號-航空城重劃區,5A-平鎮倉,1x,N_1608,1,國1-桃園,N1,3.3221654688018387
25.04871,121.24004,76826 合偉-航空城,RT202500007032,1.0,8.0,1,0,桃園市大園區大竹南路-航空城重劃區,5A-平鎮倉,1x,N_1609,1,國1-桃園,N1,3.373132207563438
25.04876,121.58398,78113 中友機電工程-B1644玉成臨,RT20250000012905,1.0,8.0,1,0,臺北市南港區忠孝東路六段39號-後方空地,5A-平鎮倉,1x,N_1610,1,國1-內湖,N1,3.313713472525874
25.04878,121.58254,59739 統營營造股份有限公司,RT20250000013238,-2.0,7.0,1,0,臺北市南港區市民大道７段與玉成街交岔口,5A-平鎮倉,1x,N_1611,1,國1-內湖,N1,3.347455251381368
25.04881,121.14576,77840 福綱開發建設有限公司,RT20250000011775,1.0,8.0,1,0,桃園市觀音區草新一路與學文街交叉路口附近-附地標,5A-平鎮倉,1x,N_1612,1,台61-觀音,TH61,7.364574962460213
25.04883,121.5844,74638 晉煌營造-南港,RT20250000011787,1.0,8.0,1,0,臺北市南港區東新街3號對面工地,5A-平鎮倉,1x,N_1613,1,國1-內湖,N1,3.296996920972263
25.04888,121.08573,78360 捷翔開發建設-觀音區,RT20250000013947,1.0,8.0,1,0,桃園市觀音區白玉三路上近桃科七路工地,5A-平鎮倉,1x,N_1614,1,台61-觀音,TH61,1.173072556707496
25.04896,121.2279,77568 永融-橫埔段341~345,RT20250000010505,1.0,8.0,1,0,桃園市大園區中正東路一段189巷-航空城-橫埔段341~345地號,5A-平鎮倉,1x,N_1615,1,國1-桃園,N1,4.043648798251169
25.04902,121.23026,77988 億龍營造-以利亞,RT20250000012380,1.0,8.0,1,0,桃園市大園區桃航三路&大海路路口,5A-平鎮倉,1x,N_1616,1,國1-桃園,N1,3.8958122115932117
25.04903,121.24188,75363 前衛營造-蘆竹,RT202500003511,1.0,16.0,1,0,桃園市蘆竹區大竹北路1020號附近25 02 45.97  121 14 49.19-500公尺,5A-平鎮倉,1x,N_1617,2,國1-桃園,N1,3.346010814582071
25.04906,121.24038,77487 伯皇營造-福海段729地號,RT20250000010086,1.0,8.0,1,0,桃園市大園區大竹南路-航空城,5A-平鎮倉,1x,N_1618,1,國1-桃園,N1,3.3978113526210407
25.04908,121.58227,59739 統營營造股份有限公司,RT20250000013239,1.0,24.0,1,0,臺北市南港區市民大道７段與玉成街交岔口,5A-平鎮倉,1x,N_1619,3,國1-內湖,N1,3.3228129491894887
25.04909,121.24082,77548 東騏營造-福海段822地號,RT20250000010413,1.0,8.0,1,0,桃園市大園區大竹南路-航空城-822地號,5A-平鎮倉,1x,N_1620,1,國1-桃園,N1,3.385955797186399
25.04914,121.2284,77567 永融-橫埔段30.49,RT20250000010503,1.0,8.0,1,0,桃園市大園區中正東路一段189巷-航空城-橫埔段30.49地號,5A-平鎮倉,1x,N_1621,1,國1-桃園,N1,4.026255676382798
25.04915,121.56263,66019 更新會-松山區,RT20250000013343,1.0,16.0,1,0,臺北市松山區八德路４段169號跟171號(原京華城對面工地),5A-平鎮倉,1x,N_1622,2,國1-內湖,N1,4.4141720455145546
25.04922,121.54667,74512 瑞恆營造-九榮實業,RT20240000011737,1.0,8.0,1,0,臺北市松山區八德路二段437巷8弄9號,5A-平鎮倉,1x,N_1623,1,國1-圓山,N1,3.9662542925672075
25.04926,121.24142,78155 永融營造-福海段815.816地號-N棟,RT20250000013025,1.0,8.0,1,0,桃園市大園區大園重劃區-福海段815816地號-附工務所地標電聯定位,5A-平鎮倉,1x,N_1624,1,國1-桃園,N1,3.3846155238076086
25.04928,121.23061,77546 建鴻土木-桃航三路,RT20250000010406,1.0,8.0,1,0,桃園市大園區桃航三路-航空城,5A-平鎮倉,1x,N_1625,1,國1-桃園,N1,3.898124196392494
25.04929,121.58263,71850 松肯營造工程有限公司,RT20250000012066,1.0,8.0,1,0,臺北市南港區市民大道七段39號對面工地,5A-平鎮倉,1x,N_1626,1,國1-內湖,N1,3.2901362435318324
25.04935,121.24158,78373 偉軒營造-航空程大竹南路,RT20250000014003,1.0,8.0,1,0,桃園市大園區大竹南路-附座標,5A-平鎮倉,1x,N_1627,1,國1-桃園,N1,3.389262628788279
25.04939,121.14849,76610 明筑建設-135地號,RT202500005952,1.0,16.0,1,0,"桃園市觀音區成功南路151號25°02'56.0""N 121°08'53.2""E",5A-平鎮倉,1x,N_1628,2,台61-觀音,TH61,7.67350650981642
25.0494,121.24009,76766 泓昇營造-航空城-1068地號,RT202500006881,1.0,8.0,1,0,桃園市大園區大竹南路937-1號對面(航空城重劃區-地號1068,5A-平鎮倉,1x,N_1629,1,國1-桃園,N1,3.4438062605350606
25.04941,121.14647,75476 友泉營造-竹韻二期 | 76132 友泉營造-簡月秋住宅,"RT202500003771,RT2025000915",1.0,16.0,1,0,桃園市觀音區學文一街320號旁-319地號,5A-平鎮倉,1x,N_1630,2,台61-觀音,TH61,7.451737628834836
25.04944,121.22985,78325 勤實創新營造-福海段227.228地號,RT20250000013759,1.0,8.0,1,0,桃園市大園區大海路附近-福海段227.228地號-附地標,5A-平鎮倉,1x,N_1631,1,國1-桃園,N1,3.9599724100176803
25.04944,121.23999,77728 佳運工程行-航空城-7,RT20250000011267,1.0,8.0,1,0,桃園市大園區大海里福海段745-746地號-大園重劃區-附地標,5A-平鎮倉,1x,N_1632,1,國1-桃園,N1,3.4515711926163832
25.04944,121.24084,77086 秝埜營造-陳榮彰,RT202500008177,1.0,8.0,1,0,桃園市大園區大竹南路81號-航空城重劃區,5A-平鎮倉,1x,N_1633,1,國1-桃園,N1,3.422364557319902
25.04949,121.22802,78215 茂成建設-中正東路一段,RT20250000013302,1.0,8.0,1,0,桃園市大園區中正東路一段189巷143號-大園重劃區-附地標,5A-平鎮倉,1x,N_1634,1,國1-桃園,N1,4.082598258523479
25.04953,121.22694,77175 廣利宏營造有限公司,RT202500008746,1.0,8.0,1,0,桃園市大園區中正東路一段189巷35號埔心國小旁工地-大園重劃區,5A-平鎮倉,1x,N_1635,1,國1-桃園,N1,4.158849459225641
25.04953,121.23002,76454 景盛土木-同#75557,RT202500005291,1.0,8.0,1,0,桃園市大園區大竹南路81號,5A-平鎮倉,1x,N_1636,1,國1-桃園,N1,3.9576151451730066
25.04953,121.24182,78326 勤實創新營造-福海段897.898地號,RT20250000013761,1.0,8.0,1,0,桃園市大園區福康路附近-福海段897.898地號-附地標,5A-平鎮倉,1x,N_1637,1,國1-桃園,N1,3.4012640575674236
25.04954,121.24172,78053 佳運工程行-航空城-14,RT20250000012671,1.0,8.0,1,0,桃園市大園區大海里福海段900地號-附地標,5A-平鎮倉,1x,N_1638,1,國1-桃園,N1,3.4053128446591225
25.04959,121.22716,77062 超揚營造-近埔心國小,RT202500008021,1.0,8.0,1,0,桃園市大園區中正東路一段189巷35號-埔心國小附近,5A-平鎮倉,1x,N_1639,1,國1-桃園,N1,4.149134417887715
25.04964,121.14037,78365 宜佳建設-草漯段558地號新建工程,RT20250000013964,1.0,8.0,1,0,桃園市觀音區莊敬路696號旁,5A-平鎮倉,1x,N_1640,1,台61-觀音,TH61,6.785965277431737
25.04965,121.27576,59789 大陸工程-機捷坑口站對面警衛亭旁 | 59935 大陸工程-G13車站,"RT20240000014503,RT20240000014517",1.0,32.0,0,1,桃園市蘆竹區中正北路與南竹路二段交叉口捷運G13工地-電聯定位,5A-平鎮倉,2x,N_1641,4,國1-南崁,N1,1.6885143268863068
25.04976,121.22951,77569 將豪營造-福海段1416.1417,RT20250000010510,1.0,8.0,1,0,桃園市大園區大竹南路-航空城-福海段1416.1417地號,5A-平鎮倉,1x,N_1642,1,國1-桃園,N1,4.010615558950679
25.0498,121.14948,75008 慶源營造-張家豪,RT20250000013279,1.0,8.0,1,0,桃園市觀音區大觀路1段343號,5A-平鎮倉,1x,N_1643,1,台61-觀音,TH61,7.7886180827152
25.04988,121.14063,72750 世霖-觀音253地號,RT202400004631,1.0,8.0,1,0,桃園市觀音區莊敬路698號,5A-平鎮倉,1x,N_1644,1,台61-觀音,TH61,6.818699643429496
25.04989,121.24142,77729 佳運工程行-航空城-8,RT20250000011268,1.0,8.0,1,0,桃園市大園區大海里福海段790-791地號-大園重劃區-附地標,5A-平鎮倉,1x,N_1645,1,國1-桃園,N1,3.451776086089626
25.04999,121.22968,77701 景盛土木-福海段174~178,RT20250000011138,1.0,8.0,1,0,桃園市大園區大竹南路81號-航空城-福海段174~178地號,5A-平鎮倉,1x,N_1646,1,國1-桃園,N1,4.02105447644025
25.04999,121.38048,76927 田鼎-華亞段,RT202500007442,1.0,8.0,1,0,桃園市龜山區文化一路86-50號旁邊工地,5A-平鎮倉,1x,N_1647,1,國1-林口,N1,3.1782277436494017
25.05001,121.12136,71951 乾隆建設-樂群街,RT20250000011848,1.0,8.0,1,0,桃園市觀音區樂群街14巷,5A-平鎮倉,1x,N_1648,1,台61-觀音,TH61,4.723502847855354
25.05002,121.14854,74501 元展開發-學文路,RT20250000011159,1.0,8.0,1,0,桃園市觀音區學文路-電聯帶定位,5A-平鎮倉,1x,N_1649,1,台61-觀音,TH61,7.688809034694386
25.05004,121.24087,77536 有城營造-航空城,RT20250000010325,1.0,8.0,1,0,桃園市蘆竹區(大園區)大竹北路1020號-航空城,5A-平鎮倉,1x,N_1650,1,國1-桃園,N1,3.4850438273427047
25.05017,121.13645,67837 久年營造-觀音昀辰,RT20250000012773,1.0,16.0,1,0,桃園市觀音區大同二路19號,5A-平鎮倉,1x,N_1651,2,台61-觀音,TH61,6.366826279976385
25.05036,121.48688,75402 紹華營造-誠譯,RT2025000516,1.0,8.0,1,0,新北市三重區成功一街&成功二街交叉口,5D-五股倉,1x,N_1652,1,國1-三重,N1,2.2759710244201594
25.0504,121.2412,78300 前衛營造-福海段671.674地號,RT20250000013600,1.0,8.0,1,0,桃園市大園區海福路附近-福海段671~674地號-附地標,5A-平鎮倉,1x,N_1653,1,國1-桃園,N1,3.512935183005628
25.05078,121.16596,70955 城鄉開發,RT20250000013556,1.0,8.0,1,0,桃園市大園區環區西路370號對面工地,5A-平鎮倉,1x,N_1654,1,台61-觀音,TH61,9.616297152750647
25.05087,121.3947,69892 尚駿營造-文工一路,RT202500006422,1.0,8.0,1,0,桃園市龜山區文工一路298巷29號旁,5A-平鎮倉,1x,N_1655,1,台65-新莊,TH65,4.047235507714552
25.05096,121.55744,73774 群盛建設-松山,RT202500007764,1.0,8.0,1,0,臺北市松山區光復北路120巷10號,5A-平鎮倉,1x,N_1656,1,國1-內湖,N1,4.697956425851845
25.051,121.25283,48239 宗運交通有限公司,RT202500008775,1.0,16.0,1,0,桃園市蘆竹區八股路366-1號,5A-平鎮倉,1x,N_1657,2,國1-桃園,N1,3.455308764336307
25.05109,121.17544,65672 高華建設-大園,RT202500005210,1.0,32.0,0,1,桃園市大園區文興街20巷1號斜對面工地-電聯定位,5A-平鎮倉,2x,N_1658,4,國1-桃園,N1,8.966836472564273
25.05109,121.55708,71114 安固營造-光復北路,"RT202500005052,RT202500005208","1.0,4.0",29.0,1,1,臺北市松山區光復北路120巷9號旁,5A-平鎮倉,2x,N_1659,3,國1-內湖,N1,4.719620929111156
25.05114,121.17704,77050 天麒建設-環區東路,RT202500007945,1.0,16.0,1,0,桃園市大園區環區東路&園九街口交叉口,5A-平鎮倉,1x,N_1660,2,國1-桃園,N1,8.805358757324493
25.05128,121.57118,76507 億東營造-松河街,RT202500005520,1.0,8.0,1,0,臺北市松山區松河街6號,5A-平鎮倉,1x,N_1661,1,國1-內湖,N1,3.627765980159557
25.05134,121.20422,66170 義力-B1標,RT202400007550,1.0,32.0,1,0,桃園市大園區中山南路686號旁(義力工務所),5A-平鎮倉,1x,N_1662,4,國1-桃園,N1,6.158253590425842
25.05149,121.1213,73395 駿樺建設-觀音,RT202500007377,1.0,8.0,1,0,桃園市觀音區永吉街172號旁,5A-平鎮倉,1x,N_1663,1,台61-觀音,TH61,4.758405840416248
25.05153,121.23216,75557 佳運工程-航空城,RT202500005671,1.0,8.0,1,0,桃園市蘆竹區宏竹路101巷130號附近,5A-平鎮倉,1x,N_1664,1,國1-桃園,N1,4.021213807608719
25.05162,121.35977,78044 順東營造-龜山區,RT20250000012767,1.0,8.0,1,0,桃園市龜山區文化東路88號,5A-平鎮倉,1x,N_1665,1,國1-林口,N1,2.0403397298734935
25.05166,121.16704,77984 呈豐營造-航科國小,RT20250000012367,1.0,8.0,1,0,桃園市大園區環區西路318號附近-航科國小,5A-平鎮倉,1x,N_1666,1,台61-觀音,TH61,9.747744960820608
25.0517,121.14568,77634 晨鑫營造股份有限公司,RT20250000010857,1.0,16.0,1,0,桃園市觀音區大觀路一段548巷工地,5A-平鎮倉,1x,N_1667,2,台61-觀音,TH61,7.405249511015884
25.05179,121.13906,77370 嘉禮建設-銜接#73157,RT202500009563,1.0,8.0,1,0,桃園市觀音區富貴三街中間工地,5A-平鎮倉,1x,N_1668,1,台61-觀音,TH61,6.685009166164529
25.05206,121.41767,63985 吉磊營造有限公司,RT2025000336,1.0,8.0,1,0,新北市泰山區南林路102號旁工地,5D-五股倉,1x,N_1669,1,台65-新莊,TH65,1.6278538854889024
25.05218,121.12019,76753 定翔工程,RT202500006822,1.0,8.0,1,0,桃園市觀音區長春街126號旁工地(觀音工業區),5A-平鎮倉,1x,N_1670,1,台61-觀音,TH61,4.66145620042662
25.05246,121.59221,66948 利晉-國產建材,RT20250000013369,1.0,24.0,1,0,臺北市南港區南港路３段33號,5A-平鎮倉,1x,N_1671,3,國1-內湖,N1,2.845533658156087
25.05262,121.1427,75338 嘉禮建設-388、389地號,RT2025000220,1.0,8.0,1,0,桃園市觀音區忠孝路107-3號-草漯萬應宮,5A-平鎮倉,1x,N_1672,1,台61-觀音,TH61,7.099276073122586
25.05264,121.37674,70508 中麟-華亞一期,RT20240000012519,11.0,17.0,1,0,桃園市龜山區文化一路86-26號(華亞一期)科技一路40號,5A-平鎮倉,1x,N_1673,1,國1-林口,N1,2.6769122326291277
25.05269,121.36633,74303 壢都營造-龜山文化路,RT20250000010828,1.0,8.0,1,0,桃園市龜山區文化七路181巷31弄27號,5A-平鎮倉,1x,N_1674,1,國1-林口,N1,2.0458507533546237
25.0528,121.2266,78046 卓越建設-大園福隆宮旁,RT20250000012642,1.0,8.0,1,0,桃園市大園區埔心里-大園福隆宮旁工地-附地標-電聯定位,5A-平鎮倉,1x,N_1675,1,國1-桃園,N1,4.472349650910427
25.05288,121.38372,74996 宸莘有限公司,RT20240000013877,1.0,8.0,1,0,桃園市龜山區長慶一街-電聯帶定位,5A-平鎮倉,1x,N_1676,1,國1-林口,N1,3.2470731172548724
25.05289,121.11031,76094 弘達流通-全聯觀音,RT20250000012204,1.0,32.0,0,1,桃園市觀音區工業七路10號,5A-平鎮倉,2x,N_1677,4,台61-觀音,TH61,3.6560107593114073
25.05293,121.14306,73478 長洲建設-觀音,RT202400007406,1.0,8.0,1,0,桃園市觀音區忠孝一街-草漯有應公斜對面,5A-平鎮倉,1x,N_1678,1,台61-觀音,TH61,7.14528692695482
25.05294,121.13717,77539 正冠開發-觀音區,RT20250000010343,1.0,8.0,1,0,桃園市觀音區富貴一街與富貴二街交叉口-電聯定位,5A-平鎮倉,1x,N_1679,1,台61-觀音,TH61,6.506392137928601
25.05294,121.56462,75900 一百-松山區,RT202500009853,1.0,8.0,1,0,臺北市松山區南京東路五段251巷29號,5A-平鎮倉,1x,N_1680,1,國1-內湖,N1,3.95905740145289
25.05296,121.16706,67135 北揚-大園,RT20250000013297,1.0,8.0,1,0,桃園市大園區環區西路&科八街,5A-平鎮倉,1x,N_1681,1,台61-觀音,TH61,9.770147361694056
25.05299,121.35432,73792 郁榮機械有限公司,RT202500008966,1.0,8.0,1,0,桃園市龜山區大湖路78號之16,5A-平鎮倉,1x,N_1682,1,國1-林口,N1,1.9905939823327494
25.053,121.36227,74868 蔡?山-文七五街,RT20240000013265,1.0,8.0,1,0,桃園市龜山區文七五街36號,5A-平鎮倉,1x,N_1683,1,國1-林口,N1,1.9037483764666845
25.053,121.38514,77866 大華建設-銜接#76915 樂捷C,RT20250000011674,1.0,8.0,1,0,桃園市龜山區樂學路&樂學一路交叉口,5A-平鎮倉,1x,N_1684,1,國1-林口,N1,3.368661825058196
25.05304,121.3771,70508 中麟-華亞一期,RT20250000012080,1.0,16.0,1,0,桃園市龜山區文化一路86-26號(華亞一期)科技一路40號,5A-平鎮倉,1x,N_1685,2,國1-林口,N1,2.6733529066698396
25.05306,121.1431,76573 閎升營造-420地號,RT202500005793,1.0,8.0,1,0,桃園市觀音區忠孝一街239號,5A-平鎮倉,1x,N_1686,1,台61-觀音,TH61,7.152547163466219
25.05307,121.09665,70388 福順營造-觀音,RT20250000011849,1.0,8.0,1,0,桃園市觀音區玉林路一段789號,5A-平鎮倉,1x,N_1687,1,台61-觀音,TH61,2.349551449830417
25.05311,121.37703,70508 中麟-華亞一期,"RT20240000012515,RT20240000012516,RT20240000012517,RT20240000012518,RT20250000012081","1.0,3.0,5.0,7.0,9.0",100.0,1,0,桃園市龜山區文化一路86-26號(華亞一期)科技一路40號,5A-平鎮倉,1x,N_1688,8,國1-林口,N1,2.662364560499239
25.05313,121.65781,72471 三雋營造-汐止,RT20250000012182,1.0,8.0,1,0,新北市汐止區水源路二段190號,5D-五股倉,1x,N_1689,1,國1-汐止,N1,1.6710311765488755
25.05324,121.13073,78095 慶源營造-三江電機,RT20250000013407,1.0,32.0,1,0,桃園市觀音區觀音工業區榮工南路8號,5A-平鎮倉,1x,N_1690,4,台61-觀音,TH61,5.819651243030099
25.05327,121.14263,74376 郡鼎建設-郡鼎佳禾,RT20240000011114,1.0,8.0,1,0,桃園市觀音區忠孝一街-郡鼎佳禾,5A-平鎮倉,1x,N_1691,1,台61-觀音,TH61,7.10626282555033
25.05335,121.55045,73787 逢昌營造-空總,RT202500008371,1.0,8.0,1,0,臺北市松山區南京東路四段53巷11弄8號,5A-平鎮倉,1x,N_1692,1,國1-圓山,N1,4.022620703596407
25.05341,121.37686,70508 中麟-華亞一期,RT202500001174,13.0,17.0,1,0,桃園市龜山區文化一路86-26號,5A-平鎮倉,1x,N_1693,1,國1-林口,N1,2.6255376500248224
25.05348,121.14143,75706 偉軒營造-觀音,RT202500001859,1.0,8.0,1,0,桃園市觀音區桃35鄉道155號,5A-平鎮倉,1x,N_1694,1,台61-觀音,TH61,6.980969320323831
25.05353,121.35644,76090 泰鋐建設,RT202500003585,1.0,16.0,1,0,桃園市龜山區大湖一路135號旁,5A-平鎮倉,1x,N_1695,2,國1-林口,N1,1.8703895248049567
25.05356,121.4741,77636 聯順建設-興德路,RT20250000010858,1.0,32.0,1,0,新北市三重區興德路69號,5D-五股倉,1x,N_1696,4,國1-三重,N1,1.0415302182850366
25.0537,121.12242,76667 金順衛生-長春街,RT202500006283,1.0,8.0,1,0,桃園市觀音區長春街227號旁工地,5A-平鎮倉,1x,N_1697,1,台61-觀音,TH61,4.948093652550177
25.05371,121.13719,76381 德山-草褔段55地號,RT202500004979,1.0,8.0,1,0,桃園市觀音區富貴二街25巷,5A-平鎮倉,1x,N_1698,1,台61-觀音,TH61,6.527951617790056
25.05371,121.14234,73710 竣鵬建設-翰林苑,RT20250000011833,1.0,8.0,1,0,桃園市觀音區忠孝一街-電聯帶定位,5A-平鎮倉,1x,N_1699,1,台61-觀音,TH61,7.085104610639788
25.05375,121.17878,74265 三石營造-文興街,RT20240000010712,1.0,8.0,1,0,桃園市大園區文興街111號,5A-平鎮倉,1x,N_1700,1,國1-桃園,N1,8.748145771470394
25.05377,121.30078,76333 安美建設-仁愛路三段,RT202500004591,1.0,8.0,1,0,桃園市蘆竹區仁愛路三段9號,5A-平鎮倉,1x,N_1701,1,國1-南崁,N1,1.2043438617351632
25.05379,121.17399,74239 大竣工程-大園,RT202500009840,1.0,8.0,1,0,桃園市大園區南區中路-附座標,5A-平鎮倉,1x,N_1702,1,國1-桃園,N1,9.233228071925517
25.05389,121.47213,69923 長友營造-國豐三重,RT20250000013553,1.0,32.0,0,1,新北市三重區光復路二段5號,5D-五股倉,2x,N_1703,4,國1-三重,N1,0.9307401296822013
25.05391,121.47254,69923 長友營造-國豐三重,RT20250000013555,1.0,48.0,0,1,新北市三重區光復路二段5號,5D-五股倉,2x,N_1704,6,國1-三重,N1,0.9412099679138148
25.05392,121.14161,72850 弘峻-草福段A區,RT202400005105,1.0,8.0,1,0,桃園市觀音區忠孝一街-附座標,5A-平鎮倉,1x,N_1705,1,台61-觀音,TH61,7.011087667295526
25.05393,121.11794,74801 亞通利大-法蘭摩沙,"RT20250000012301,RT20250000013038",1.0,48.0,1,0,桃園市觀音區經建一路5號對面工地,5A-平鎮倉,1x,N_1706,6,台61-觀音,TH61,4.486224672094162
25.05396,121.11872,74801 亞通利大-法蘭摩沙,RT20250000012299,1.0,32.0,1,0,桃園市觀音區經建一路5號對面工地,5A-平鎮倉,1x,N_1707,4,台61-觀音,TH61,4.568725480918968
25.05399,121.46325,76996 藝起盛-中原東路,RT202500007694,1.0,8.0,1,0,新北市新莊區中原東路63號與69號中間,5D-五股倉,1x,N_1708,1,國1-三重,N1,1.1627089724431923
25.054,121.1417,75239 凱暉-草福段B區,"RT20240000014900,RT202500007968",1.0,16.0,1,0,桃園市觀音區莊敬三街180號附近工地,5A-平鎮倉,1x,N_1709,2,台61-觀音,TH61,7.022792015288693
25.05406,121.12739,77255 威臺營造-大同一路,RT202500009057,1.0,8.0,1,0,桃園市觀音區大同一路1號工地,5A-平鎮倉,1x,N_1710,1,台61-觀音,TH61,5.486921770875595
25.05417,121.27271,77226 兆登機電-碩正科技,RT202500008922,1.0,8.0,1,0,桃園市蘆竹區南工路72號旁,5A-平鎮倉,1x,N_1711,1,國1-南崁,N1,1.9214000606331723
25.05419,121.14193,77629 麗榮建設-莊敬三街,RT20250000010843,1.0,8.0,1,0,桃園市觀音區莊敬三街,5A-平鎮倉,1x,N_1712,1,台61-觀音,TH61,7.052371700428556
25.05419,121.57517,69723 世久營造-松湖E/S地下變電所,RT20250000011249,1.0,16.0,1,0,臺北市內湖區南京東路六段-環東公園,5A-平鎮倉,1x,N_1713,2,國1-內湖,N1,3.1136340897738526
25.05421,121.14203,74723 鼎騰建設-觀音,RT20250000012065,1.0,8.0,1,0,桃園市觀音區莊敬三街172號旁,5A-平鎮倉,1x,N_1714,1,台61-觀音,TH61,7.063687142350773
25.05422,121.13941,76011 全新建設-觀音,RT202500003116,1.0,8.0,1,0,桃園市觀音區忠孝路298號旁(富貴一街上),5A-平鎮倉,1x,N_1715,1,台61-觀音,TH61,6.780779589140191
